2024-02-21 00:08:56,029 INFO    StreamThr :13191 [internal.py:wandb_internal():87] W&B internal server running at pid: 13191, started at: 2024-02-21 00:08:56.029415
2024-02-21 00:08:57,137 DEBUG   HandlerThread:13191 [handler.py:handle_request():144] handle_request: stop_status
2024-02-21 00:08:57,137 DEBUG   SenderThread:13191 [sender.py:send():334] send: config
2024-02-21 00:08:57,137 DEBUG   SenderThread:13191 [sender.py:send_request():361] send_request: stop_status
2024-02-21 00:08:57,415 INFO    Thread-13 :13191 [dir_watcher.py:_on_file_created():275] file/dir created: /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240221_000856-u7rbt6aj/files/output.log
2024-02-21 00:08:57,415 INFO    Thread-13 :13191 [dir_watcher.py:_on_file_created():275] file/dir created: /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240221_000856-u7rbt6aj/files/conda-environment.yaml
2024-02-21 00:08:57,415 INFO    Thread-13 :13191 [dir_watcher.py:_on_file_created():275] file/dir created: /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240221_000856-u7rbt6aj/files/wandb-summary.json
2024-02-21 00:08:57,415 INFO    Thread-13 :13191 [dir_watcher.py:_on_file_created():275] file/dir created: /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240221_000856-u7rbt6aj/files/wandb-metadata.json
2024-02-21 00:08:57,415 INFO    Thread-13 :13191 [dir_watcher.py:_on_file_created():275] file/dir created: /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240221_000856-u7rbt6aj/files/requirements.txt
2024-02-21 00:08:57,598 DEBUG   SenderThread:13191 [sender.py:send():334] send: use_artifact
2024-02-21 00:08:57,631 INFO    Thread-16 :13191 [upload_job.py:push():143] Uploaded file /tmp/tmpo44d7bs0wandb/8n3q60xo-wandb-metadata.json
2024-02-21 00:08:58,101 DEBUG   HandlerThread:13191 [handler.py:handle_request():144] handle_request: log_artifact
2024-02-21 00:08:58,101 DEBUG   SenderThread:13191 [sender.py:send_request():361] send_request: log_artifact
2024-02-21 00:08:59,103 DEBUG   HandlerThread:13191 [handler.py:handle_request():144] handle_request: poll_exit
2024-02-21 00:08:59,415 INFO    Thread-13 :13191 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240221_000856-u7rbt6aj/files/output.log
2024-02-21 00:09:00,764 INFO    SenderThread:13191 [sender.py:send_request_log_artifact():1379] logged artifact clean_sample.csv - {'id': 'QXJ0aWZhY3Q6NzI3MjkxNjc5', 'digest': 'd1caf0f1b6fe9e1d49d7c0b252c8b39a', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'clean_sample.csv', 'alias': 'latest'}, {'artifactCollectionName': 'clean_sample.csv', 'alias': 'reference'}, {'artifactCollectionName': 'clean_sample.csv', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0MTU5MDY2Nw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzI3MjkxNjc5', 'versionIndex': 0}}, 'version': 'v0'}
2024-02-21 00:09:00,764 DEBUG   SenderThread:13191 [sender.py:send():334] send: exit
2024-02-21 00:09:00,764 INFO    SenderThread:13191 [sender.py:send_exit():557] handling exit code: 0
2024-02-21 00:09:00,764 INFO    SenderThread:13191 [sender.py:send_exit():559] handling runtime: 1
2024-02-21 00:09:00,764 INFO    SenderThread:13191 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-02-21 00:09:00,764 INFO    SenderThread:13191 [sender.py:send_exit():565] send defer
2024-02-21 00:09:00,764 DEBUG   SenderThread:13191 [sender.py:send_request():361] send_request: poll_exit
2024-02-21 00:09:00,765 DEBUG   HandlerThread:13191 [handler.py:handle_request():144] handle_request: defer
2024-02-21 00:09:00,765 INFO    HandlerThread:13191 [handler.py:handle_request_defer():170] handle defer: 0
2024-02-21 00:09:00,765 DEBUG   SenderThread:13191 [sender.py:send_request():361] send_request: defer
2024-02-21 00:09:00,765 INFO    SenderThread:13191 [sender.py:send_request_defer():581] handle sender defer: 0
2024-02-21 00:09:00,765 INFO    SenderThread:13191 [sender.py:transition_state():585] send defer: 1
2024-02-21 00:09:00,765 DEBUG   HandlerThread:13191 [handler.py:handle_request():144] handle_request: defer
2024-02-21 00:09:00,765 INFO    HandlerThread:13191 [handler.py:handle_request_defer():170] handle defer: 1
2024-02-21 00:09:00,765 DEBUG   SenderThread:13191 [sender.py:send_request():361] send_request: defer
2024-02-21 00:09:00,765 INFO    SenderThread:13191 [sender.py:send_request_defer():581] handle sender defer: 1
2024-02-21 00:09:00,765 INFO    SenderThread:13191 [sender.py:transition_state():585] send defer: 2
2024-02-21 00:09:00,765 DEBUG   HandlerThread:13191 [handler.py:handle_request():144] handle_request: defer
2024-02-21 00:09:00,765 INFO    HandlerThread:13191 [handler.py:handle_request_defer():170] handle defer: 2
2024-02-21 00:09:00,765 INFO    HandlerThread:13191 [system_monitor.py:finish():161] Stopping system monitor
2024-02-21 00:09:00,766 DEBUG   SystemMonitor:13191 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2024-02-21 00:09:00,767 DEBUG   SystemMonitor:13191 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2024-02-21 00:09:00,767 DEBUG   SystemMonitor:13191 [system_monitor.py:_start():141] Publishing last batch of metrics
2024-02-21 00:09:00,768 INFO    HandlerThread:13191 [interfaces.py:finish():175] Joined cpu
2024-02-21 00:09:00,768 INFO    HandlerThread:13191 [interfaces.py:finish():175] Joined disk
2024-02-21 00:09:00,775 INFO    HandlerThread:13191 [interfaces.py:finish():175] Joined gpu
2024-02-21 00:09:00,775 INFO    HandlerThread:13191 [interfaces.py:finish():175] Joined memory
2024-02-21 00:09:00,775 INFO    HandlerThread:13191 [interfaces.py:finish():175] Joined network
2024-02-21 00:09:00,776 DEBUG   SenderThread:13191 [sender.py:send_request():361] send_request: defer
2024-02-21 00:09:00,776 INFO    SenderThread:13191 [sender.py:send_request_defer():581] handle sender defer: 2
2024-02-21 00:09:00,776 INFO    SenderThread:13191 [sender.py:transition_state():585] send defer: 3
2024-02-21 00:09:00,776 DEBUG   SenderThread:13191 [sender.py:send():334] send: stats
2024-02-21 00:09:00,776 DEBUG   HandlerThread:13191 [handler.py:handle_request():144] handle_request: defer
2024-02-21 00:09:00,776 INFO    HandlerThread:13191 [handler.py:handle_request_defer():170] handle defer: 3
2024-02-21 00:09:00,776 DEBUG   SenderThread:13191 [sender.py:send_request():361] send_request: defer
2024-02-21 00:09:00,776 INFO    SenderThread:13191 [sender.py:send_request_defer():581] handle sender defer: 3
2024-02-21 00:09:00,776 INFO    SenderThread:13191 [sender.py:transition_state():585] send defer: 4
2024-02-21 00:09:00,777 DEBUG   HandlerThread:13191 [handler.py:handle_request():144] handle_request: defer
2024-02-21 00:09:00,777 INFO    HandlerThread:13191 [handler.py:handle_request_defer():170] handle defer: 4
2024-02-21 00:09:00,777 DEBUG   SenderThread:13191 [sender.py:send_request():361] send_request: defer
2024-02-21 00:09:00,777 INFO    SenderThread:13191 [sender.py:send_request_defer():581] handle sender defer: 4
2024-02-21 00:09:00,777 INFO    SenderThread:13191 [sender.py:transition_state():585] send defer: 5
2024-02-21 00:09:00,777 DEBUG   HandlerThread:13191 [handler.py:handle_request():144] handle_request: defer
2024-02-21 00:09:00,777 INFO    HandlerThread:13191 [handler.py:handle_request_defer():170] handle defer: 5
2024-02-21 00:09:00,777 DEBUG   SenderThread:13191 [sender.py:send():334] send: summary
2024-02-21 00:09:00,777 INFO    SenderThread:13191 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-02-21 00:09:00,777 DEBUG   SenderThread:13191 [sender.py:send_request():361] send_request: defer
2024-02-21 00:09:00,777 INFO    SenderThread:13191 [sender.py:send_request_defer():581] handle sender defer: 5
2024-02-21 00:09:00,777 INFO    SenderThread:13191 [sender.py:transition_state():585] send defer: 6
2024-02-21 00:09:00,777 DEBUG   HandlerThread:13191 [handler.py:handle_request():144] handle_request: defer
2024-02-21 00:09:00,777 INFO    HandlerThread:13191 [handler.py:handle_request_defer():170] handle defer: 6
2024-02-21 00:09:00,778 DEBUG   SenderThread:13191 [sender.py:send_request():361] send_request: defer
2024-02-21 00:09:00,778 INFO    SenderThread:13191 [sender.py:send_request_defer():581] handle sender defer: 6
2024-02-21 00:09:00,780 DEBUG   HandlerThread:13191 [handler.py:handle_request():144] handle_request: status_report
2024-02-21 00:09:01,209 INFO    SenderThread:13191 [sender.py:transition_state():585] send defer: 7
2024-02-21 00:09:01,210 DEBUG   HandlerThread:13191 [handler.py:handle_request():144] handle_request: defer
2024-02-21 00:09:01,210 INFO    HandlerThread:13191 [handler.py:handle_request_defer():170] handle defer: 7
2024-02-21 00:09:01,210 DEBUG   SenderThread:13191 [sender.py:send_request():361] send_request: defer
2024-02-21 00:09:01,210 INFO    SenderThread:13191 [sender.py:send_request_defer():581] handle sender defer: 7
2024-02-21 00:09:01,397 INFO    SenderThread:13191 [sender.py:transition_state():585] send defer: 8
2024-02-21 00:09:01,397 DEBUG   HandlerThread:13191 [handler.py:handle_request():144] handle_request: defer
2024-02-21 00:09:01,397 INFO    HandlerThread:13191 [handler.py:handle_request_defer():170] handle defer: 8
2024-02-21 00:09:01,397 DEBUG   SenderThread:13191 [sender.py:send_request():361] send_request: defer
2024-02-21 00:09:01,397 INFO    SenderThread:13191 [sender.py:send_request_defer():581] handle sender defer: 8
2024-02-21 00:09:01,405 INFO    SenderThread:13191 [sender.py:transition_state():585] send defer: 9
2024-02-21 00:09:01,405 DEBUG   HandlerThread:13191 [handler.py:handle_request():144] handle_request: defer
2024-02-21 00:09:01,405 INFO    HandlerThread:13191 [handler.py:handle_request_defer():170] handle defer: 9
2024-02-21 00:09:01,405 DEBUG   SenderThread:13191 [sender.py:send():334] send: artifact
2024-02-21 00:09:01,416 INFO    Thread-13 :13191 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240221_000856-u7rbt6aj/files/wandb-summary.json
2024-02-21 00:09:01,416 INFO    Thread-13 :13191 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240221_000856-u7rbt6aj/files/output.log
2024-02-21 00:09:01,416 INFO    Thread-13 :13191 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240221_000856-u7rbt6aj/files/config.yaml
2024-02-21 00:09:02,147 INFO    Thread-18 :13191 [upload_job.py:push():98] Skipped uploading /home/lwilson/.local/share/wandb/artifacts/staging/tmpnfhu0m6r
2024-02-21 00:09:02,404 INFO    Thread-19 :13191 [upload_job.py:push():101] Uploaded file /home/lwilson/.local/share/wandb/artifacts/staging/tmpihtj1vol
2024-02-21 00:09:03,544 INFO    SenderThread:13191 [sender.py:send_artifact():1415] sent artifact job-https___github.com_lukeduanewilson_Project-Build-an-ML-Pipeline-Starter.git_src_basic_cleaning_run.py - {'id': 'QXJ0aWZhY3Q6NzI3NjAwODc5', 'digest': 'dca79d0d05c7a3fbd7683c042b9fc18b', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0MTU5MDY5OQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzI3MjkxNzYz', 'versionIndex': 0}}, 'version': 'latest'}
2024-02-21 00:09:03,544 DEBUG   SenderThread:13191 [sender.py:send_request():361] send_request: defer
2024-02-21 00:09:03,544 INFO    SenderThread:13191 [sender.py:send_request_defer():581] handle sender defer: 9
2024-02-21 00:09:03,544 INFO    SenderThread:13191 [dir_watcher.py:finish():362] shutting down directory watcher
2024-02-21 00:09:04,105 DEBUG   HandlerThread:13191 [handler.py:handle_request():144] handle_request: keepalive
2024-02-21 00:09:04,417 INFO    SenderThread:13191 [dir_watcher.py:finish():392] scan: /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240221_000856-u7rbt6aj/files
2024-02-21 00:09:04,417 INFO    SenderThread:13191 [dir_watcher.py:finish():406] scan save: /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240221_000856-u7rbt6aj/files/wandb-summary.json wandb-summary.json
2024-02-21 00:09:04,417 INFO    SenderThread:13191 [dir_watcher.py:finish():406] scan save: /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240221_000856-u7rbt6aj/files/output.log output.log
2024-02-21 00:09:04,417 INFO    SenderThread:13191 [dir_watcher.py:finish():406] scan save: /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240221_000856-u7rbt6aj/files/conda-environment.yaml conda-environment.yaml
2024-02-21 00:09:04,417 INFO    SenderThread:13191 [dir_watcher.py:finish():406] scan save: /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240221_000856-u7rbt6aj/files/config.yaml config.yaml
2024-02-21 00:09:04,417 INFO    SenderThread:13191 [dir_watcher.py:finish():406] scan save: /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240221_000856-u7rbt6aj/files/wandb-metadata.json wandb-metadata.json
2024-02-21 00:09:04,417 INFO    SenderThread:13191 [dir_watcher.py:finish():406] scan save: /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240221_000856-u7rbt6aj/files/requirements.txt requirements.txt
2024-02-21 00:09:04,417 INFO    SenderThread:13191 [sender.py:transition_state():585] send defer: 10
2024-02-21 00:09:04,418 DEBUG   HandlerThread:13191 [handler.py:handle_request():144] handle_request: defer
2024-02-21 00:09:04,418 INFO    HandlerThread:13191 [handler.py:handle_request_defer():170] handle defer: 10
2024-02-21 00:09:04,420 DEBUG   SenderThread:13191 [sender.py:send_request():361] send_request: defer
2024-02-21 00:09:04,422 INFO    SenderThread:13191 [sender.py:send_request_defer():581] handle sender defer: 10
2024-02-21 00:09:04,422 INFO    SenderThread:13191 [file_pusher.py:finish():160] shutting down file pusher
2024-02-21 00:09:04,800 INFO    Thread-22 :13191 [upload_job.py:push():143] Uploaded file /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240221_000856-u7rbt6aj/files/conda-environment.yaml
2024-02-21 00:09:04,853 INFO    Thread-20 :13191 [upload_job.py:push():143] Uploaded file /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240221_000856-u7rbt6aj/files/wandb-summary.json
2024-02-21 00:09:04,859 INFO    Thread-21 :13191 [upload_job.py:push():143] Uploaded file /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240221_000856-u7rbt6aj/files/output.log
2024-02-21 00:09:04,869 INFO    Thread-23 :13191 [upload_job.py:push():143] Uploaded file /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240221_000856-u7rbt6aj/files/config.yaml
2024-02-21 00:09:04,899 INFO    Thread-24 :13191 [upload_job.py:push():143] Uploaded file /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240221_000856-u7rbt6aj/files/requirements.txt
2024-02-21 00:09:05,100 INFO    Thread-12 :13191 [sender.py:transition_state():585] send defer: 11
2024-02-21 00:09:05,100 DEBUG   HandlerThread:13191 [handler.py:handle_request():144] handle_request: defer
2024-02-21 00:09:05,100 INFO    HandlerThread:13191 [handler.py:handle_request_defer():170] handle defer: 11
2024-02-21 00:09:05,101 DEBUG   SenderThread:13191 [sender.py:send_request():361] send_request: defer
2024-02-21 00:09:05,101 INFO    SenderThread:13191 [sender.py:send_request_defer():581] handle sender defer: 11
2024-02-21 00:09:05,101 INFO    SenderThread:13191 [file_pusher.py:join():165] waiting for file pusher
2024-02-21 00:09:05,101 INFO    SenderThread:13191 [sender.py:transition_state():585] send defer: 12
2024-02-21 00:09:05,101 DEBUG   HandlerThread:13191 [handler.py:handle_request():144] handle_request: defer
2024-02-21 00:09:05,101 INFO    HandlerThread:13191 [handler.py:handle_request_defer():170] handle defer: 12
2024-02-21 00:09:05,101 DEBUG   SenderThread:13191 [sender.py:send_request():361] send_request: defer
2024-02-21 00:09:05,101 INFO    SenderThread:13191 [sender.py:send_request_defer():581] handle sender defer: 12
2024-02-21 00:09:05,164 INFO    SenderThread:13191 [sender.py:transition_state():585] send defer: 13
2024-02-21 00:09:05,164 DEBUG   HandlerThread:13191 [handler.py:handle_request():144] handle_request: defer
2024-02-21 00:09:05,164 INFO    HandlerThread:13191 [handler.py:handle_request_defer():170] handle defer: 13
2024-02-21 00:09:05,165 DEBUG   SenderThread:13191 [sender.py:send_request():361] send_request: defer
2024-02-21 00:09:05,165 INFO    SenderThread:13191 [sender.py:send_request_defer():581] handle sender defer: 13
2024-02-21 00:09:05,165 INFO    SenderThread:13191 [sender.py:transition_state():585] send defer: 14
2024-02-21 00:09:05,165 DEBUG   HandlerThread:13191 [handler.py:handle_request():144] handle_request: defer
2024-02-21 00:09:05,165 INFO    HandlerThread:13191 [handler.py:handle_request_defer():170] handle defer: 14
2024-02-21 00:09:05,165 DEBUG   SenderThread:13191 [sender.py:send():334] send: final
2024-02-21 00:09:05,165 DEBUG   SenderThread:13191 [sender.py:send():334] send: footer
2024-02-21 00:09:05,165 DEBUG   SenderThread:13191 [sender.py:send_request():361] send_request: defer
2024-02-21 00:09:05,165 INFO    SenderThread:13191 [sender.py:send_request_defer():581] handle sender defer: 14
2024-02-21 00:09:05,166 DEBUG   HandlerThread:13191 [handler.py:handle_request():144] handle_request: poll_exit
2024-02-21 00:09:05,166 DEBUG   HandlerThread:13191 [handler.py:handle_request():144] handle_request: server_info
2024-02-21 00:09:05,166 DEBUG   HandlerThread:13191 [handler.py:handle_request():144] handle_request: get_summary
2024-02-21 00:09:05,166 DEBUG   HandlerThread:13191 [handler.py:handle_request():144] handle_request: sampled_history
2024-02-21 00:09:05,167 DEBUG   SenderThread:13191 [sender.py:send_request():361] send_request: poll_exit
2024-02-21 00:09:05,167 DEBUG   SenderThread:13191 [sender.py:send_request():361] send_request: server_info
2024-02-21 00:09:05,290 INFO    MainThread:13191 [wandb_run.py:_footer_history_summary_info():3427] rendering history
2024-02-21 00:09:05,291 INFO    MainThread:13191 [wandb_run.py:_footer_history_summary_info():3459] rendering summary
2024-02-21 00:09:05,291 INFO    MainThread:13191 [wandb_run.py:_footer_sync_info():3383] logging synced files
2024-02-21 00:09:05,291 DEBUG   HandlerThread:13191 [handler.py:handle_request():144] handle_request: shutdown
2024-02-21 00:09:05,291 INFO    HandlerThread:13191 [handler.py:finish():841] shutting down handler
